Date,Open,High,Low,Close,Adj Close,Volume
2007/3/21,57.799999,59,57.419998,58.830002,49.520416,12000
2007/3/22,59.439999,59.459999,57.02,59.18,49.815025,20500
2007/3/23,58.84,59.139999,57.009998,57.73,48.594479,21500
2007/3/26,57.560001,58.900002,57,58.900002,49.579338,12900
2007/3/27,58.509998,58.790001,58.09,58.490002,49.234215,10900
2007/3/28,57.959999,58.360001,57.099998,57.5,48.400887,8400
2007/3/29,57.849998,58.18,56.130001,56.689999,47.719067,10900
2007/3/30,56.919998,57.369999,56.240002,56.630001,47.668556,15100
2007/4/2,56.450001,57.799999,56.450001,57.330002,48.257774,10300
2007/4/3,57.759998,57.990002,56.540001,56.549999,47.601208,17400
2007/4/4,56.549999,58.139999,56.549999,57.18,48.131519,9900
2007/4/5,57.459999,58.09,57.099998,57.32,48.249367,5300
2007/4/9,57.77,57.919998,56.509998,56.509998,47.567535,13300
2007/4/10,56.400002,57.5,56.310001,56.639999,47.676971,9000
2007/4/11,56.540001,57.27,56,56.09,47.214005,24900
2007/4/12,56.099998,56.709999,56.099998,56.66,47.69381,23000
2007/4/13,56.389999,57,56.200001,56.75,47.769562,9800
2007/4/16,56.939999,57.900002,56.709999,57.68,48.552395,24000
2007/4/17,58.25,58.5,56.52,56.919998,47.912647,21900
2007/4/18,57,57.459999,56.5,57.16,48.114677,22200
2007/4/19,56.560001,57.299999,56.52,56.650002,47.685383,12000
2007/4/20,57.82,57.82,57.259998,57.580002,48.468224,11400
2007/4/23,57.25,57.669998,56.669998,57.18,48.131519,12500
2007/4/24,57.610001,57.689999,56.529999,56.75,47.769562,17300
2007/4/25,57.330002,57.599998,56.290001,56.5,47.55912,25800
2007/4/26,57,57.57,56.560001,57.209999,48.156769,22600
2007/4/27,57.599998,57.619999,56.790001,57.259998,48.198856,17700
2007/4/30,57.400002,57.709999,55.080002,55.220001,46.481651,38800
2007/5/1,55.84,56.16,55.599998,56.07,47.197159,16200
2007/5/2,56.32,56.830002,55.810001,56.299999,47.390762,9400
2007/5/3,56.459999,56.68,55.700001,56.580002,47.62648,25800
2007/5/4,56.59,56.779999,55.990002,56.450001,47.517021,11100
2007/5/7,55.77,56.029999,55.02,55.119999,46.397495,23000
2007/5/8,55.299999,55.299999,54,54.630001,45.985031,28000
2007/5/9,54.169998,54.599998,54.07,54.360001,45.968132,15200
2007/5/10,54.450001,54.639999,52.5,52.5,44.395271,27200
2007/5/11,52.900002,53,52.310001,52.900002,44.733498,23400
2007/5/14,52.900002,52.900002,51.470001,51.549999,43.591911,15900
2007/5/15,51.709999,53.880001,51.16,51.77,43.777973,35000
2007/5/16,52.950001,52.950001,51.5,52.740002,44.598213,18600
2007/5/17,52.939999,53.119999,51.799999,53.119999,44.919548,24200
2007/5/18,53.360001,55.189999,52.84,54.669998,46.230274,26900
2007/5/21,54.950001,55.220001,54.34,54.619999,46.187988,18300
2007/5/22,54.93,55.740002,54.73,55.099998,46.593876,17500
2007/5/23,55.66,55.66,55.240002,55.490002,46.923687,13600
2007/5/24,55.209999,55.849998,54.57,55.240002,46.712276,17200
2007/5/25,55.59,55.59,54.25,54.25,45.875114,15300
2007/5/29,54.84,55.849998,54.099998,55.779999,47.168919,11600
2007/5/30,55.950001,56,55.240002,55.639999,47.050529,15200
2007/5/31,56.080002,56.900002,54.75,55.360001,46.813732,17100
2007/6/1,55.84,55.990002,54.139999,55.299999,46.763004,10700
2007/6/4,55,55.709999,54.540001,55.34,46.796829,17700
2007/6/5,54.73,55.66,54.73,55.349998,46.805298,16300
2007/6/6,55.639999,55.639999,53.709999,54.66,46.221813,11800
2007/6/7,54.18,55.18,53.34,53.970001,45.638332,16600
2007/6/8,53.889999,54.540001,53.700001,53.73,45.43539,8100
2007/6/11,54.169998,54.169998,53.639999,53.73,45.43539,7400
2007/6/12,53.630001,53.990002,52.68,52.68,44.547474,15600
2007/6/13,53.080002,53.18,52.52,52.66,44.530571,11700
2007/6/14,52.5,53.02,51.650002,51.650002,43.676491,25400
2007/6/15,52.57,52.860001,52,52.400002,44.310703,43900
2007/6/18,52.810001,53.040001,52.060001,52.07,44.031647,6800
2007/6/19,52.049999,52.650002,51.810001,52.07,44.031647,13600
2007/6/20,52.740002,52.790001,52,52,43.972462,15000
2007/6/21,52.040001,52.68,51.939999,52.310001,44.234608,17800
2007/6/22,52.630001,52.630001,51.150002,51.150002,43.253681,126900
2007/6/25,51.060001,51.950001,50.110001,50.34,42.56871,32400
2007/6/26,51.240002,51.240002,49.779999,49.880001,42.179726,49300
2007/6/27,50.16,51.220001,50.16,50.639999,42.822414,26500
2007/6/28,50.939999,51.869999,50.779999,51.639999,43.668049,35500
2007/6/29,52,52.66,50.279999,50.299999,42.534893,18400
2007/7/2,50.84,51.259998,50.5,50.59,42.780121,31700
2007/7/3,50.98,51.5,50.5,51.279999,43.363613,10000
2007/7/5,51.43,52.029999,50.950001,51.869999,43.86253,16800
2007/7/6,52.470001,52.470001,51.619999,52.09,44.04855,14700
2007/7/9,52.540001,52.540001,51.630001,51.939999,43.921711,17300
2007/7/10,52.139999,52.470001,50.5,50.5,42.704025,24600
2007/7/11,50.91,50.91,50.23,50.549999,42.746315,27600
2007/7/12,51.080002,52,50.880001,51.970001,43.94709,24200
2007/7/13,51.099998,51.580002,50.73,51.509998,43.55809,26600
2007/7/16,51.599998,51.68,50.849998,51.07,43.186043,19700
2007/7/17,52.849998,54.27,52.130001,52.48,44.378345,73900
2007/7/18,52.509998,52.790001,51.490002,52.130001,44.082397,25400
2007/7/19,52.060001,52.099998,51.220001,51.619999,43.651119,20000
2007/7/20,51.509998,51.669998,50.700001,51.040001,43.160664,24300
2007/7/23,50.57,51.279999,50.549999,50.91,43.05072,16800
2007/7/24,50.799999,50.799999,50.099998,50.18,42.433414,29100
2007/7/25,50.450001,51.669998,50.450001,51.639999,43.668049,55600
2007/7/26,51.349998,51.630001,50.400002,51.5,43.549648,44800
2007/7/27,51,51.599998,50.610001,50.610001,42.797054,37300
2007/7/30,51.889999,52.880001,50.25,51.599998,43.634205,56700
2007/7/31,52.27,52.990002,51.490002,52.110001,44.065456,34700
2007/8/1,51.959999,52.880001,50.889999,52.700001,44.564381,32900
2007/8/2,52.880001,52.880001,51.52,51.849998,43.845604,48800
2007/8/3,51.5,51.68,50.310001,50.439999,42.653278,61700
2007/8/6,50.5,51.970001,50.25,51.689999,43.710316,29000
2007/8/7,51.5,52.73,51.279999,51.639999,43.668049,33700
2007/8/8,52.040001,52.75,51.310001,52.599998,44.696224,48400
2007/8/9,52,52.790001,50.720001,51.02,43.353626,50900
2007/8/10,51.25,54.07,50.32,54.07,45.945324,46500
2007/8/13,54.07,54.93,52.009998,54.549999,46.353203,35700
2007/8/14,55,55,53.07,53.080002,45.104076,13700
2007/8/15,53.209999,54.98,53.02,53.880001,45.783875,28300
2007/8/16,54.349998,57.18,52.41,55.709999,47.338898,46700
2007/8/17,57.5,58.990002,55.77,56.619999,48.11216,54500
2007/8/20,56.75,57.529999,56.209999,56.459999,47.9762,15200
2007/8/21,56,57.169998,55.330002,56.240002,47.789268,11400
2007/8/22,58.889999,59.09,56.110001,56.75,48.22263,18500
2007/8/23,57.220001,57.610001,56.560001,56.93,48.375584,26600
2007/8/24,57.07,59,56.5,59,50.134521,12400
2007/8/27,58.93,59.240002,57.48,58.560001,49.760654,11400
2007/8/28,58.529999,59.470001,57.150002,57.150002,48.562523,24700
2007/8/29,57.330002,59.25,57.330002,59.02,50.151524,18300
2007/8/30,58.32,59.220001,58.080002,58.259998,49.50573,11100
2007/8/31,58.990002,58.990002,57.5,58.669998,49.854126,20100
2007/9/4,58.189999,59.41,57.09,58.259998,49.50573,14500
2007/9/5,57.509998,59,57.330002,57.5,48.85994,10300
2007/9/6,57.57,58.25,57.57,57.93,49.225315,7400
2007/9/7,56.939999,56.939999,54.209999,56.290001,47.831753,31000
2007/9/10,56.529999,56.82,55.740002,56.619999,48.11216,13400
2007/9/11,56.75,57.279999,56.52,57.279999,48.672981,6900
2007/9/12,56.98,58.279999,56.98,57.990002,49.276306,15600
2007/9/13,58.040001,58.200001,57.610001,57.900002,49.199837,14700
2007/9/14,58.5,58.950001,57.619999,58.68,49.862614,23900
2007/9/17,58.68,58.68,58.220001,58.5,49.709671,11500
2007/9/18,58.700001,60.290001,58.360001,59.950001,50.941795,20900
2007/9/19,59.950001,60.5,59.209999,60.470001,51.383633,27100
2007/9/20,60,60.459999,59.740002,60.060001,51.035255,15700
2007/9/21,60.540001,60.599998,59.07,59.509998,50.567894,28700
2007/9/24,60,60,58.470001,58.810001,49.973095,16800
2007/9/25,57.57,59.630001,57.5,59.27,50.363964,10100
2007/9/26,59.91,60.950001,59.169998,60.27,51.213699,16000
2007/9/27,60.27,60.630001,58.849998,60.630001,51.519615,6500
2007/9/28,60.34,60.799999,59.09,60.299999,51.239208,14500
2007/10/1,60.5,61.849998,59.740002,61.73,52.454323,22000
2007/10/2,61.470001,61.740002,61.130001,61.599998,52.343853,11200
2007/10/3,61.119999,61.82,60.16,60.279999,51.222202,12500
2007/10/4,60.919998,60.919998,57.650002,58.290001,49.531239,18800
2007/10/5,59.060001,62.580002,57.970001,62.360001,52.989662,26800
2007/10/8,61,62.830002,61,62.82,53.380539,19700
2007/10/9,63.34,63.57,61.330002,63.57,54.017838,19700
2007/10/10,63.470001,64.019997,61.5,64.019997,54.400215,12100
2007/10/11,64,64.190002,62.869999,63.869999,54.272766,11200
2007/10/12,63.830002,63.84,62.599998,63.84,54.247265,9600
2007/10/15,63.75,63.790001,61.400002,62.290001,52.930168,11200
2007/10/16,62.5,63.709999,62.5,62.75,53.321056,22200
2007/10/17,62.900002,63.990002,61.869999,63,53.533497,19800
2007/10/18,63.049999,63.619999,61.540001,62.490002,53.100121,20100
2007/10/19,62.490002,62.490002,58.490002,58.77,49.939091,27300
2007/10/22,58.700001,59.59,57.950001,59.509998,50.567894,14200
2007/10/23,60.5,60.93,59.790001,60.43,51.349659,17300
2007/10/24,60.220001,60.259998,57.630001,59.849998,50.856827,18700
2007/10/25,59.610001,60.490002,59.099998,60.419998,51.341167,10200
2007/10/26,61,61,60,60.970001,51.808529,12900
2007/10/29,60.07,61.970001,60.07,60.529999,51.434639,11900
2007/10/30,60.560001,60.709999,59.439999,59.709999,50.737831,9300
2007/10/31,59,59.549999,58.419998,59,50.134521,24300
2007/11/1,58.110001,58.75,57.709999,57.709999,49.038372,26900
2007/11/2,58.299999,59.709999,57.459999,58.59,49.786144,20800
2007/11/5,58.279999,58.279999,55.57,56.650002,48.137657,26000
2007/11/6,57,58.639999,57,58,49.284801,12800
2007/11/7,57.18,58.689999,56.150002,56.360001,48.098545,17100
2007/11/8,56.970001,58.990002,55.07,58.91,50.274761,36000
2007/11/9,58.23,58.939999,56.009998,57.330002,48.926357,24200
2007/11/12,57.040001,57.799999,56.380001,57.490002,49.062923,16100
2007/11/13,58.080002,58.23,56.299999,57.790001,49.318935,20900
2007/11/14,58,58,57.009998,57.549999,49.114117,11900
2007/11/15,57.200001,57.790001,56.470001,56.93,48.585003,10000
2007/11/16,57.049999,57.09,55.93,56.75,48.431385,21100
2007/11/19,55.110001,55.880001,54.75,55.75,47.577976,36800
2007/11/20,55.240002,55.98,54.790001,55.110001,47.03178,12600
2007/11/21,55.220001,56.240002,54.560001,55.919998,47.723049,12300
2007/11/23,56.25,56.990002,56.25,56.82,48.491127,5600
2007/11/26,57.5,57.5,55.400002,56.049999,47.833996,15700
2007/11/27,56.330002,56.830002,53.950001,54.080002,46.152744,18200
2007/11/28,54.790001,56,54.75,55.98,47.774242,19500
2007/11/29,55.290001,56.259998,55.040001,55.740002,47.569443,13400
2007/11/30,56.23,56.799999,55.709999,56.740002,48.422855,27600
2007/12/3,57.259998,57.700001,55.799999,55.810001,47.629173,14500
2007/12/4,55.869999,55.869999,54.040001,54.040001,46.118633,16000
2007/12/5,55.34,56.290001,54.34,55.23,47.13419,16300
2007/12/6,55.599998,57.869999,55.599998,57.869999,49.387199,24500
2007/12/7,57.869999,58.630001,56.279999,57.360001,48.951977,15600
2007/12/10,57.380001,58.310001,54.240002,57.869999,49.387199,20100
2007/12/11,58.290001,59.25,57.32,57.32,48.91782,13500
2007/12/12,59.220001,59.220001,57.799999,58.099998,49.583508,9300
2007/12/13,57.720001,60,56.709999,59.950001,51.162327,20000
2007/12/14,59.27,60,56.599998,56.599998,48.303368,19400
2007/12/17,56.02,57.75,56.02,56.59,48.294838,11000
2007/12/18,57.439999,59.060001,56.509998,58.91,50.274761,17600
2007/12/19,58.919998,60,58.07,59.669998,50.923367,17400
2007/12/20,60,60.310001,58.099998,60.310001,51.469547,16600
2007/12/21,61.310001,62.349998,60.400002,62.349998,53.210518,53200
2007/12/24,62.349998,63.490002,60.400002,63.169998,53.91032,5900
2007/12/26,62.75,63.990002,61.209999,63.799999,54.447975,18100
2007/12/27,64,64,60.32,60.380001,51.529285,13200
2007/12/28,61.330002,64.169998,59.189999,59.369999,50.667328,9400
2007/12/31,58.849998,60.330002,58.490002,58.880001,50.249146,10800
2008/1/2,58.549999,59.900002,58.209999,58.759998,50.146755,12700
2008/1/3,59.91,59.91,57.119999,57.240002,48.849571,20100
2008/1/4,57.939999,58.799999,55.799999,55.799999,47.62064,17000
2008/1/7,56.18,57,55.09,55.09,47.014729,22800
2008/1/8,55.5,57.529999,54.91,54.91,46.861107,16100
2008/1/9,54.82,57.23,54.82,57.23,48.841011,15100
2008/1/10,56.459999,59.490002,56.459999,59.490002,50.769737,16900
2008/1/11,59,59.990002,56.07,56.650002,48.346046,11500
2008/1/14,57,57,55,55.59,47.441418,17600
2008/1/15,54.950001,56.34,54.950001,55.5,47.364628,10300
2008/1/16,55.459999,56.939999,55.009998,55.720001,47.552368,18500
2008/1/17,56.689999,57.310001,55.029999,55.029999,46.963512,13300
2008/1/18,55,56.490002,55,56.240002,47.996147,23500
2008/1/22,55,58.630001,55,57.82,49.344532,22500
2008/1/23,57.5,61,55.18,60.919998,51.990139,22000
2008/1/24,60.900002,62,58.400002,60.830002,51.913322,24400
2008/1/25,61.73,61.790001,59.959999,60.009998,51.213516,20500
2008/1/28,60,61.73,59.009998,61.73,52.6814,14100
2008/1/29,62,62,60.27,61.799999,52.741138,17500
2008/1/30,61.48,61.860001,60,60.080002,51.273258,13600
2008/1/31,60,61.400002,60,60.060001,51.256195,19300
2008/2/1,60.490002,61.970001,60,61,52.058411,14800
2008/2/4,60.950001,61.91,60.560001,61.700001,52.655792,9600
2008/2/5,60.580002,61.950001,59.369999,60.599998,51.717033,22200
2008/2/6,60.970001,60.990002,59.040001,60.18,51.571373,9000
2008/2/7,59.740002,60.490002,58.82,59.34,50.851517,8900
2008/2/8,60.450001,60.450001,57.029999,59.200001,50.731529,15300
2008/2/11,58.720001,59.509998,57.509998,58.799999,50.388763,9800
2008/2/12,59.240002,59.91,58.68,58.880001,50.457306,24700
2008/2/13,59.700001,61.310001,59.560001,61.310001,52.539711,12400
2008/2/14,61.41,61.41,58.689999,59.150002,50.688686,11100
2008/2/15,58.830002,59.549999,57.48,57.869999,49.591797,15200
2008/2/19,59,59.889999,57.720001,57.720001,49.463264,14500
2008/2/20,57.400002,58.599998,57,58.599998,50.217361,6600
2008/2/21,59,59,56.889999,56.889999,48.751987,18000
2008/2/22,57.380001,57.380001,55.169998,56.23,48.18639,23600
2008/2/25,55.709999,58.110001,55.25,58.110001,49.79747,11000
2008/2/26,57.950001,59.959999,57.790001,58.080002,49.771744,24100
2008/2/27,57.18,58,56.23,56.5,48.417782,12500
2008/2/28,55.880001,57.799999,55.5,55.529999,47.586533,24200
2008/2/29,55.5,56.68,54.380001,54.689999,46.866699,25600
2008/3/3,54.84,59.599998,54.779999,59.580002,51.057182,78700
2008/3/4,59.07,60.82,58.540001,60.110001,51.511368,162800
2008/3/5,60.279999,60.279999,58.740002,59.240002,50.76582,23000
2008/3/6,59.029999,59.029999,57,57,48.846245,24300
2008/3/7,56.52,58.470001,56.279999,57.060001,48.897667,14600
2008/3/10,57.380001,58.450001,55.650002,56.48,48.400639,19800
2008/3/11,58.150002,58.98,57.150002,58.939999,50.508732,21700
2008/3/12,59.02,60.82,57.75,59.549999,51.031483,24100
2008/3/13,59.849998,59.849998,58.060001,58.23,49.900295,14000
2008/3/14,58.099998,59.02,56.200001,56.68,48.572029,14600
2008/3/17,56.200001,58.889999,56.200001,58.400002,50.045971,13800
2008/3/18,57.689999,60,57.470001,60,51.417099,26400
2008/3/19,59.52,60,57.93,57.93,49.643211,18800
2008/3/20,59.220001,62,57.75,62,53.13102,102200
2008/3/24,61.639999,62.200001,60.48,61.59,52.779667,32000
2008/3/25,61.349998,62,60.360001,62,53.13102,17000
2008/3/26,60.77,61.360001,60.389999,60.860001,52.154076,18100
2008/3/27,61.490002,61.560001,60.52,60.529999,51.871277,9300
2008/3/28,60,61.400002,59.720001,60.459999,51.811302,10300
2008/3/31,60.68,62.130001,59.75,61.619999,52.805367,25300
2008/4/1,60.720001,61.490002,60.490002,61,52.274048,41800
2008/4/2,60.5,61,60.049999,60.48,51.828442,9800
2008/4/3,60.049999,60.990002,58.07,59.32,50.834373,25200
2008/4/4,59.610001,60.049999,58.509998,58.77,50.36306,13800
2008/4/7,58.950001,59.5,57.529999,58.48,50.114536,16000
2008/4/8,57.700001,58.5,57.700001,58.389999,50.037407,11000
2008/4/9,58.09,58.330002,56.700001,57.169998,48.991913,16200
2008/4/10,57.759998,58.919998,57.32,58.919998,50.491581,15700
2008/4/11,57.990002,58.490002,56.549999,56.549999,48.460625,22700
2008/4/14,56.599998,58.23,56.599998,56.650002,48.546314,26100
2008/4/15,57.150002,58.119999,57.139999,58.119999,49.806023,7400
2008/4/16,58.5,58.950001,57.700001,58.740002,50.337349,18600
2008/4/17,58.650002,59.310001,58.5,59.029999,50.585865,21600
2008/4/18,59.41,59.84,58.299999,59.700001,51.160019,18800
2008/4/21,58.810001,59.290001,58.25,58.279999,49.943134,12300
2008/4/22,58.25,59.389999,57,57.459999,49.240463,21000
2008/4/23,57.59,58.509998,57.41,58.32,49.977425,12800
2008/4/24,58.380001,59.220001,57.599998,59.02,50.577293,14100
2008/4/25,58.470001,59.439999,57.580002,59.290001,50.808681,11200
2008/4/28,59.5,59.66,58.599998,59.66,51.125744,16900
2008/4/29,59.869999,59.889999,58.400002,58.400002,50.045971,9000
2008/4/30,58.91,59.73,57.220001,57.220001,49.034775,12400
2008/5/1,57.810001,59.43,57.259998,58.200001,49.874577,12700
2008/5/2,59.380001,59.380001,57.310001,57.330002,49.129047,15100
2008/5/5,57.330002,57.91,57.029999,57.049999,48.889088,17400
2008/5/6,57.990002,58.32,57.099998,57.59,49.351856,16800
2008/5/7,57.630001,57.669998,56.75,56.75,48.844044,10200
2008/5/8,56.75,58.009998,56.470001,56.73,48.826832,16400
2008/5/9,56.470001,57,56.470001,57,49.059219,12100
2008/5/12,57,57.66,56.900002,57.48,49.472332,19900
2008/5/13,57.630001,57.630001,56.52,56.889999,48.964539,23000
2008/5/14,56.669998,57.34,56.290001,56.290001,48.44812,22500
2008/5/15,56.290001,57.209999,56.099998,56.66,48.766582,16200
2008/5/16,57.009998,57.009998,55.400002,55.84,48.060818,20600
2008/5/19,55.529999,56.189999,54.900002,55.860001,48.078033,24200
2008/5/20,55.5,56.299999,55.009998,55.16,47.475548,13000
2008/5/21,55.82,56.119999,53.75,54.48,46.890282,27300
2008/5/22,54.279999,55.18,53.380001,53.549999,46.089844,26900
2008/5/23,53.400002,54.150002,53.09,53.66,46.184521,22500
2008/5/27,53.98,53.98,53.080002,53.73,46.244759,20400
2008/5/28,54.5,54.5,52.990002,53.360001,45.926315,28100
2008/5/29,53.09,53.790001,52.900002,53.299999,45.87468,16200
2008/5/30,52.900002,53.689999,51.099998,51.720001,44.514786,26100
2008/6/2,51.459999,51.459999,49.599998,49.830002,42.888088,64900
2008/6/3,49.560001,49.73,47.650002,48.18,41.467949,141500
2008/6/4,48.099998,48.450001,47.529999,47.73,41.080635,31700
2008/6/5,48,48.349998,47.310001,48.349998,41.614265,21700
2008/6/6,48.349998,48.349998,46,46.060001,39.643288,28300
2008/6/9,46.099998,47.470001,46.099998,46.119999,39.694912,24900
2008/6/10,46.049999,47.48,46.049999,46.860001,40.331825,33500
2008/6/11,47,47.209999,44.18,45,38.730953,36700
2008/6/12,46.43,46.66,45,45.27,38.963348,23400
2008/6/13,45.93,45.93,44.310001,45.09,38.808426,20400
2008/6/16,46.209999,46.220001,44.299999,45.029999,38.756771,37800
2008/6/17,44.669998,45.169998,44.5,44.599998,38.386681,24900
2008/6/18,44.130001,44.740002,42.830002,43.25,37.224758,28300
2008/6/19,43.389999,43.610001,42.029999,43.48,37.422714,19100
2008/6/20,42.950001,43.950001,41.830002,42.240002,36.355457,44100
2008/6/23,42.66,43,42,42.5,36.579239,20700
2008/6/24,42.27,42.48,40.32,40.32,34.702927,27500
2008/6/25,40.25,40.43,38.73,39.549999,34.040207,32900
2008/6/26,39.009998,40.09,38.509998,39.470001,33.971355,48200
2008/6/27,39.459999,40.130001,38.299999,38.889999,33.472149,256400
2008/6/30,39.490002,39.970001,36.849998,36.98,31.828238,57900
2008/7/1,36.259998,37.290001,35.84,36.220001,31.17412,28600
2008/7/2,36.34,36.900002,34,34.25,29.478571,59100
2008/7/3,34.189999,35,33.52,33.650002,28.962152,19800
2008/7/7,34.93,34.93,33.5,34.049999,29.306425,45500
2008/7/8,34.439999,36.549999,33.880001,35.32,30.399496,39700
2008/7/9,35.860001,36.349998,33.439999,33.509998,28.841656,26400
2008/7/10,33.990002,34.900002,33.27,34.529999,29.719553,30700
2008/7/11,34.689999,34.689999,33.130001,33.84,29.125677,23000
2008/7/14,33.57,34.459999,32.02,33.119999,28.505985,31800
2008/7/15,33,33.77,31.41,33.470001,28.807222,30700
2008/7/16,33.790001,33.939999,32.009998,33.5,28.833046,21200
2008/7/17,33.799999,35,33.380001,34.16,29.401094,42800
2008/7/18,34.490002,34.5,33.330002,33.889999,29.168716,28900
2008/7/21,34.490002,34.490002,33.369999,33.5,28.833046,17000
2008/7/22,33.259998,35,33.150002,34.880001,30.020805,21900
2008/7/23,34.900002,34.900002,33.73,34.32,29.538809,38400
2008/7/24,34.82,35.48,33.84,34.650002,29.82284,22600
2008/7/25,35.509998,35.830002,34.849998,35.049999,30.16711,23000
2008/7/28,35.5,35.669998,34.400002,34.950001,30.081049,35100
2008/7/29,35.299999,35.41,34,34,29.263397,22400
2008/7/30,34.389999,34.389999,32.75,33.049999,28.445738,26700
2008/7/31,33,34,33,33.630001,28.944933,22800
2008/8/1,33.799999,33.799999,32.419998,32.75,28.187531,23700
2008/8/4,32.889999,33.98,32.59,32.610001,28.067036,32100
2008/8/5,33.27,34.150002,32.48,34.029999,29.289209,32800
2008/8/6,34.049999,34.34,33.009998,34.16,29.618696,19500
2008/8/7,34.150002,34.349998,33.009998,33.59,29.124475,25900
2008/8/8,32.68,33.790001,32.540001,33.57,29.107117,18300
2008/8/11,33.889999,36.490002,33.650002,36.490002,31.638937,36700
2008/8/12,36.5,37.830002,35.68,37.669998,32.662056,32300
2008/8/13,38.779999,39.75,38.009998,39.630001,34.361507,33700
2008/8/14,39.740002,41.970001,39.740002,40.990002,35.540707,34400
2008/8/15,41.799999,42.240002,41,42.169998,36.563828,36500
2008/8/18,42.169998,43.240002,40.009998,41.34,35.844158,31400
2008/8/19,42.209999,42.209999,40.779999,41.389999,35.88752,16400
2008/8/20,42.5,42.5,40.5,40.830002,35.401962,14900
2008/8/21,40.509998,41.619999,40.5,40.93,35.488682,17500
2008/8/22,41.169998,41.59,40.5,41.59,36.060932,14000
2008/8/25,41.889999,41.900002,40.490002,40.599998,35.202553,8800
2008/8/26,40.82,41.41,40.630001,41.41,35.904873,19400
2008/8/27,41.34,41.389999,40.529999,40.599998,35.202553,22600
2008/8/28,40.75,41.279999,40.59,41.200001,35.722778,16700
2008/8/29,41.029999,41.169998,40.5,40.580002,35.185204,10900
2008/9/2,41.099998,41.099998,37.349998,38.970001,33.789234,60800
2008/9/3,38.970001,38.970001,34.509998,35.470001,30.754538,129200
2008/9/4,35.650002,36.48,35.220001,36.169998,31.361479,36000
2008/9/5,36.650002,36.650002,35.360001,35.939999,31.162046,18100
2008/9/8,36.990002,37.220001,36.639999,36.900002,31.994436,17400
2008/9/9,36.900002,37.189999,36.77,36.919998,32.011757,27500
2008/9/10,37.099998,38.900002,36.919998,38.779999,33.624508,67000
2008/9/11,38.990002,38.990002,37.860001,38.290001,33.199635,30600
2008/9/12,37.919998,38.439999,37.200001,38.119999,33.052242,21200
2008/9/15,36.919998,37.959999,36.900002,37.419998,32.445305,19600
2008/9/16,37.849998,39.75,36.91,39.75,34.465546,29600
2008/9/17,39.950001,39.98,38.029999,38.689999,33.546459,19000
2008/9/18,39.209999,41.5,38.049999,41.330002,35.835487,45900
2008/9/19,43.810001,44.029999,41.400002,41.630001,36.095615,89600
2008/9/22,42.259998,42.369999,39.740002,41.77,36.21701,30000
2008/9/23,41.959999,42.91,41.029999,42.490002,36.841286,29700
2008/9/24,43.310001,43.310001,41.830002,41.830002,36.269024,9600
2008/9/25,42,43.41,42,43.009998,37.292145,14300
2008/9/26,42.84,43.970001,42,43.439999,37.664989,15800
2008/9/29,43.419998,43.5,39.82,41.02,35.566711,46100
2008/9/30,42.720001,44.16,40.360001,43.66,37.85574,52600
2008/10/1,43.57,44.5,42.509998,44.310001,38.419334,55500
2008/10/2,44.869999,44.869999,43.220001,43.32,37.560944,15500
2008/10/3,44.16,44.849998,43.380001,43.52,37.73436,28000
2008/10/6,43,43.349998,38.880001,41.619999,36.086952,41200
2008/10/7,42.110001,43.5,41.110001,42.41,36.771927,47500
2008/10/8,41.419998,42.630001,39.52,40.970001,35.523354,36400
2008/10/9,42.48,42.939999,36.740002,36.799999,31.907728,56400
2008/10/10,35.290001,38.450001,35,37.959999,32.913513,52200
2008/10/13,42.52,44.779999,41.799999,44.439999,38.532055,112600
2008/10/14,45.939999,46,42.779999,44.59,38.662109,80800
2008/10/15,44.5,46.650002,42.810001,44.23,38.349964,40800
2008/10/16,45.720001,45.720001,42,44.529999,38.610085,46400
2008/10/17,43.419998,44.330002,40.080002,41.330002,35.835487,56000
2008/10/20,43.02,43.02,41.52,42.59,36.927994,34900
2008/10/21,42.84,43.240002,41.110001,41.860001,36.295052,25300
2008/10/22,41,41.990002,40.130001,40.91,35.471313,28600
2008/10/23,41.66,41.98,39.029999,39.27,34.049355,24100
2008/10/24,39,39.93,38.009998,38.279999,33.190975,35300
2008/10/27,39.049999,39.049999,37.18,37.240002,32.289238,24400
2008/10/28,38.5,40.400002,37.41,39.959999,34.647625,36300
2008/10/29,40.400002,40.439999,37.509998,40.029999,34.708324,16000
2008/10/30,40.029999,42,40.029999,42,36.416443,31800
2008/10/31,41.939999,44.450001,41.5,44.18,38.306599,37400
2008/11/3,44.759998,44.900002,42.02,44.040001,38.185226,23900
2008/11/4,44.040001,44.240002,41.119999,42.23,36.615852,23100
2008/11/5,41.959999,43.720001,40.209999,40.419998,35.25518,20000
2008/11/6,40.290001,41.990002,39.68,39.68,34.609734,8400
2008/11/7,40.060001,41.990002,40.009998,41.18,35.918064,9700
2008/11/10,42,42.139999,38.75,39.779999,34.696972,21600
2008/11/11,39.669998,40.07,38.389999,38.41,33.502022,16500
2008/11/12,38.110001,39.619999,37.799999,37.860001,33.022297,32500
2008/11/13,37.75,39.25,36.43,39.25,34.234692,31300
2008/11/14,38.810001,38.810001,36.310001,37.5,32.708302,24000
2008/11/17,37.360001,37.82,36.98,37.52,32.725742,14400
2008/11/18,37.700001,38.82,36.419998,37.450001,32.664692,20000
2008/11/19,37.360001,38.880001,37.09,37.5,32.708302,21100
